url,domain_name,ip,dport,country,having_ip_address,hostname_length,count_dir,count-www,fd_length,url_length,abnormal_url,count-http,count-letters,tld-length,count.,count-digits,count-,count=,count-https,sus_url,count?,count%,short_url,count@,count_embed_domain,malicous
http://117.196.31.18:42712/Mozi.a,117.196.31.18,117.196.31.18,42712,IN,True,13,1,0,6,33,1,1,9,-1,4,15,0,0,0,0,0,0,0,0,0,True
http://219.157.233.195:59458/i,219.157.233.195,219.157.233.195,59458,CN,True,15,1,0,1,30,1,1,5,-1,3,17,0,0,0,0,0,0,0,0,0,True
http://115.51.98.51:41156/bin.sh,115.51.98.51,115.51.98.51,41156,CN,True,12,1,0,6,32,1,1,9,-1,4,14,0,0,0,0,0,0,0,0,0,True
http://117.221.122.40:54452/i,117.221.122.40,117.221.122.40,54452,IN,True,14,1,0,1,29,1,1,5,-1,3,16,0,0,0,0,0,0,0,0,0,True
http://59.96.29.163:47324/Mozi.m,59.96.29.163,59.96.29.163,47324,IN,True,12,1,0,6,32,1,1,9,-1,4,14,0,0,0,0,0,0,0,0,0,True
http://46.107.153.105:52556/i,46.107.153.105,46.107.153.105,52556,HU,True,14,1,0,1,29,1,1,5,-1,3,16,0,0,0,0,0,0,0,0,0,True
http://220.142.168.145:55672/Mozi.m,220.142.168.145,220.142.168.145,55672,TW,True,15,1,0,6,35,1,1,9,-1,4,17,0,0,0,0,0,0,0,0,0,True
http://42.235.22.10:59109/Mozi.m,42.235.22.10,42.235.22.10,59109,CN,True,12,1,0,6,32,1,1,9,-1,4,14,0,0,0,0,0,0,0,0,0,True
http://27.206.83.199:42273/Mozi.m,27.206.83.199,27.206.83.199,42273,CN,True,13,1,0,6,33,1,1,9,-1,4,15,0,0,0,0,0,0,0,0,0,True
http://219.154.40.170:45633/Mozi.m,219.154.40.170,219.154.40.170,45633,CN,True,14,1,0,6,34,1,1,9,-1,4,16,0,0,0,0,0,0,0,0,0,True
http://117.196.64.42:58830/Mozi.m,117.196.64.42,117.196.64.42,58830,IN,True,13,1,0,6,33,1,1,9,-1,4,15,0,0,0,0,0,0,0,0,0,True
http://125.44.28.244:49159/Mozi.m,125.44.28.244,125.44.28.244,49159,CN,True,13,1,0,6,33,1,1,9,-1,4,15,0,0,0,0,0,0,0,0,0,True
http://120.57.209.104:48335/Mozi.m,120.57.209.104,120.57.209.104,48335,IN,True,14,1,0,6,34,1,1,9,-1,4,16,0,0,0,0,0,0,0,0,0,True
http://115.50.63.25:45177/Mozi.m,115.50.63.25,115.50.63.25,45177,CN,True,12,1,0,6,32,1,1,9,-1,4,14,0,0,0,0,0,0,0,0,0,True
http://117.213.13.209:40957/Mozi.m,117.213.13.209,117.213.13.209,40957,IN,True,14,1,0,6,34,1,1,9,-1,4,16,0,0,0,0,0,0,0,0,0,True
http://115.56.150.220:41436/i,115.56.150.220,115.56.150.220,41436,CN,True,14,1,0,1,29,1,1,5,-1,3,16,0,0,0,0,0,0,0,0,0,True
http://219.154.40.170:45633/bin.sh,219.154.40.170,219.154.40.170,45633,CN,True,14,1,0,6,34,1,1,9,-1,4,16,0,0,0,0,0,0,0,0,0,True
http://58.47.64.121:60192/bin.sh,58.47.64.121,58.47.64.121,60192,CN,True,12,1,0,6,32,1,1,9,-1,4,14,0,0,0,0,0,0,0,0,0,True
http://123.14.192.244:55040/i,123.14.192.244,123.14.192.244,55040,CN,True,14,1,0,1,29,1,1,5,-1,3,16,0,0,0,0,0,0,0,0,0,True
http://27.204.252.86:59507/Mozi.m,27.204.252.86,27.204.252.86,59507,CN,True,13,1,0,6,33,1,1,9,-1,4,15,0,0,0,0,0,0,0,0,0,True
http://120.7.100.247:57288/Mozi.m,120.7.100.247,120.7.100.247,57288,CN,True,13,1,0,6,33,1,1,9,-1,4,15,0,0,0,0,0,0,0,0,0,True
http://182.127.213.187:42655/Mozi.m,182.127.213.187,182.127.213.187,42655,CN,True,15,1,0,6,35,1,1,9,-1,4,17,0,0,0,0,0,0,0,0,0,True
http://117.213.3.35:51676/Mozi.m,117.213.3.35,117.213.3.35,51676,IN,True,12,1,0,6,32,1,1,9,-1,4,14,0,0,0,0,0,0,0,0,0,True
http://115.63.49.3:54665/Mozi.m,115.63.49.3,115.63.49.3,54665,CN,True,11,1,0,6,31,1,1,9,-1,4,13,0,0,0,0,0,0,0,0,0,True
http://117.196.31.18:42712/Mozi.m,117.196.31.18,117.196.31.18,42712,IN,True,13,1,0,6,33,1,1,9,-1,4,15,0,0,0,0,0,0,0,0,0,True
http://123.5.119.86:55284/i,123.5.119.86,123.5.119.86,55284,CN,True,12,1,0,1,27,1,1,5,-1,3,14,0,0,0,0,0,0,0,0,0,True
http://219.157.233.195:59458/bin.sh,219.157.233.195,219.157.233.195,59458,CN,True,15,1,0,6,35,1,1,9,-1,4,17,0,0,0,0,0,0,0,0,0,True
http://62.204.41.145/joka/portu1.exe,62.204.41.145,62.204.41.145,80,RU,True,13,2,0,4,36,1,1,16,-1,4,11,0,0,0,0,0,0,0,0,0,True
http://27.45.112.219:56454/Mozi.m,27.45.112.219,27.45.112.219,56454,CN,True,13,1,0,6,33,1,1,9,-1,4,15,0,0,0,0,0,0,0,0,0,True
http://42.224.235.233:51255/Mozi.m,42.224.235.233,42.224.235.233,51255,CN,True,14,1,0,6,34,1,1,9,-1,4,16,0,0,0,0,0,0,0,0,0,True
http://27.43.119.180:38153/Mozi.m,27.43.119.180,27.43.119.180,38153,CN,True,13,1,0,6,33,1,1,9,-1,4,15,0,0,0,0,0,0,0,0,0,True
http://27.45.8.48:42899/Mozi.a,27.45.8.48,27.45.8.48,42899,CN,True,10,1,0,6,30,1,1,9,-1,4,12,0,0,0,0,0,0,0,0,0,True
http://116.24.189.13:57908/i,116.24.189.13,116.24.189.13,57908,CN,True,13,1,0,1,28,1,1,5,-1,3,15,0,0,0,0,0,0,0,0,0,True
http://123.173.5.250:56037/Mozi.m,123.173.5.250,123.173.5.250,56037,CN,True,13,1,0,6,33,1,1,9,-1,4,15,0,0,0,0,0,0,0,0,0,True
http://116.28.54.117:60069/Mozi.m,116.28.54.117,116.28.54.117,60069,CN,True,13,1,0,6,33,1,1,9,-1,4,15,0,0,0,0,0,0,0,0,0,True
http://115.54.241.242:46290/Mozi.m,115.54.241.242,115.54.241.242,46290,CN,True,14,1,0,6,34,1,1,9,-1,4,16,0,0,0,0,0,0,0,0,0,True
http://115.56.59.124:41794/Mozi.m,115.56.59.124,115.56.59.124,41794,CN,True,13,1,0,6,33,1,1,9,-1,4,15,0,0,0,0,0,0,0,0,0,True
http://182.127.50.31:50359/i,182.127.50.31,182.127.50.31,50359,CN,True,13,1,0,1,28,1,1,5,-1,3,15,0,0,0,0,0,0,0,0,0,True
http://port-kill.homes/dark/s,port-kill.homes,89.185.85.21,80,DE,False,15,2,0,4,29,1,1,22,5,1,0,1,0,0,0,0,0,0,0,0,True
http://200.98.145.181:8888/QuasarAplicativo.exe,200.98.145.181,200.98.145.181,8888,BR,True,14,1,0,20,47,1,1,23,-1,4,15,0,0,0,0,0,0,0,0,0,True
http://200.98.145.181:8888/AsyncAplicativo.exe,200.98.145.181,200.98.145.181,8888,BR,True,14,1,0,19,46,1,1,22,-1,4,15,0,0,0,0,0,0,0,0,0,True
http://182.119.55.37:42349/Mozi.m,182.119.55.37,182.119.55.37,42349,CN,True,13,1,0,6,33,1,1,9,-1,4,15,0,0,0,0,0,0,0,0,0,True
https://vk.com/doc712319849_658790755?hash=e5vWfMyhdC8FEYCfhByA2h6mTXmVIDjmkUzpnroj2uc&dl=G4YTEMZRHE4DIOI:1672305769:hOuwyjhQ0nbf3DFSCtoUTahZYWcxBZEzE4j9xjoeqeo&api=1&no_preview=1#2lily,vk.com,87.240.132.67,80,RU,False,6,1,0,22,185,1,1,125,3,1,42,0,4,1,0,1,0,0,0,0,True
http://59.93.17.165:33603/Mozi.m,59.93.17.165,59.93.17.165,33603,IN,True,12,1,0,6,32,1,1,9,-1,4,14,0,0,0,0,0,0,0,0,0,True
http://125.41.232.85:50662/bin.sh,125.41.232.85,125.41.232.85,50662,CN,True,13,1,0,6,33,1,1,9,-1,4,15,0,0,0,0,0,0,0,0,0,True
http://119.114.158.211:44430/Mozi.m,119.114.158.211,119.114.158.211,44430,CN,True,15,1,0,6,35,1,1,9,-1,4,17,0,0,0,0,0,0,0,0,0,True
http://182.121.170.195:59364/i,182.121.170.195,182.121.170.195,59364,CN,True,15,1,0,1,30,1,1,5,-1,3,17,0,0,0,0,0,0,0,0,0,True
http://116.24.189.13:57908/bin.sh,116.24.189.13,116.24.189.13,57908,CN,True,13,1,0,6,33,1,1,9,-1,4,15,0,0,0,0,0,0,0,0,0,True
http://42.239.196.114:48069/Mozi.m,42.239.196.114,42.239.196.114,48069,CN,True,14,1,0,6,34,1,1,9,-1,4,16,0,0,0,0,0,0,0,0,0,True
http://42.230.90.121:59801/Mozi.m,42.230.90.121,42.230.90.121,59801,CN,True,13,1,0,6,33,1,1,9,-1,4,15,0,0,0,0,0,0,0,0,0,True
http://42.239.194.239:49291/Mozi.m,42.239.194.239,42.239.194.239,49291,CN,True,14,1,0,6,34,1,1,9,-1,4,16,0,0,0,0,0,0,0,0,0,True
http://202.178.113.220:43398/Mozi.m,202.178.113.220,202.178.113.220,43398,KH,True,15,1,0,6,35,1,1,9,-1,4,17,0,0,0,0,0,0,0,0,0,True
http://42.229.221.19:53335/Mozi.m,42.229.221.19,42.229.221.19,53335,CN,True,13,1,0,6,33,1,1,9,-1,4,15,0,0,0,0,0,0,0,0,0,True
http://122.236.118.254:53737/Mozi.m,122.236.118.254,122.236.118.254,53737,CN,True,15,1,0,6,35,1,1,9,-1,4,17,0,0,0,0,0,0,0,0,0,True
http://117.255.21.217:48841/Mozi.m,117.255.21.217,117.255.21.217,48841,IN,True,14,1,0,6,34,1,1,9,-1,4,16,0,0,0,0,0,0,0,0,0,True
http://175.8.95.181:35955/bin.sh,175.8.95.181,175.8.95.181,35955,CN,True,12,1,0,6,32,1,1,9,-1,4,14,0,0,0,0,0,0,0,0,0,True
http://36.110.4.26:47229/i,36.110.4.26,36.110.4.26,47229,CN,True,11,1,0,1,26,1,1,5,-1,3,13,0,0,0,0,0,0,0,0,0,True
http://182.119.5.229:51710/i,182.119.5.229,182.119.5.229,51710,CN,True,13,1,0,1,28,1,1,5,-1,3,15,0,0,0,0,0,0,0,0,0,True
http://115.51.102.29:43944/mozi.m,115.51.102.29,115.51.102.29,43944,CN,True,13,1,0,6,33,1,1,9,-1,4,15,0,0,0,0,0,0,0,0,0,True
http://182.127.50.31:50359/bin.sh,182.127.50.31,182.127.50.31,50359,CN,True,13,1,0,6,33,1,1,9,-1,4,15,0,0,0,0,0,0,0,0,0,True
http://182.121.170.195:59364/bin.sh,182.121.170.195,182.121.170.195,59364,CN,True,15,1,0,6,35,1,1,9,-1,4,17,0,0,0,0,0,0,0,0,0,True
http://27.40.85.11:37294/Mozi.a,27.40.85.11,27.40.85.11,37294,CN,True,11,1,0,6,31,1,1,9,-1,4,13,0,0,0,0,0,0,0,0,0,True
http://42.239.177.92:39181/Mozi.m,42.239.177.92,42.239.177.92,39181,CN,True,13,1,0,6,33,1,1,9,-1,4,15,0,0,0,0,0,0,0,0,0,True
http://200.53.86.21:45650/Mozi.m,200.53.86.21,200.53.86.21,45650,BR,True,12,1,0,6,32,1,1,9,-1,4,14,0,0,0,0,0,0,0,0,0,True
http://58.253.9.213:49478/Mozi.m,58.253.9.213,58.253.9.213,49478,CN,True,12,1,0,6,32,1,1,9,-1,4,14,0,0,0,0,0,0,0,0,0,True
http://120.87.62.68:40962/Mozi.m,120.87.62.68,120.87.62.68,40962,CN,True,12,1,0,6,32,1,1,9,-1,4,14,0,0,0,0,0,0,0,0,0,True
http://182.117.70.231:60428/Mozi.m,182.117.70.231,182.117.70.231,60428,CN,True,14,1,0,6,34,1,1,9,-1,4,16,0,0,0,0,0,0,0,0,0,True
http://117.193.114.217:46993/mozi.m,117.193.114.217,117.193.114.217,46993,IN,True,15,1,0,6,35,1,1,9,-1,4,17,0,0,0,0,0,0,0,0,0,True
http://port-kill.homes/dark/skid.arm,port-kill.homes,89.185.85.21,80,DE,False,15,2,0,4,36,1,1,28,5,2,0,1,0,0,0,0,0,0,0,0,True
http://port-kill.homes/dark/skid.arm7,port-kill.homes,89.185.85.21,80,DE,False,15,2,0,4,37,1,1,28,5,2,1,1,0,0,0,0,0,0,0,0,True
http://27.207.184.62:41942/Mozi.m,27.207.184.62,27.207.184.62,41942,CN,True,13,1,0,6,33,1,1,9,-1,4,15,0,0,0,0,0,0,0,0,0,True
http://220.172.211.64:55707/Mozi.m,220.172.211.64,220.172.211.64,55707,CN,True,14,1,0,6,34,1,1,9,-1,4,16,0,0,0,0,0,0,0,0,0,True
http://219.157.147.148:38350/Mozi.m,219.157.147.148,219.157.147.148,38350,CN,True,15,1,0,6,35,1,1,9,-1,4,17,0,0,0,0,0,0,0,0,0,True
http://219.154.111.239:59130/Mozi.m,219.154.111.239,219.154.111.239,59130,CN,True,15,1,0,6,35,1,1,9,-1,4,17,0,0,0,0,0,0,0,0,0,True
http://175.11.11.162:36993/Mozi.m,175.11.11.162,175.11.11.162,36993,CN,True,13,1,0,6,33,1,1,9,-1,4,15,0,0,0,0,0,0,0,0,0,True
http://61.53.239.78:60675/i,61.53.239.78,61.53.239.78,60675,CN,True,12,1,0,1,27,1,1,5,-1,3,14,0,0,0,0,0,0,0,0,0,True
http://190.180.154.232:60321/Mozi.m,190.180.154.232,190.180.154.232,60321,AR,True,15,1,0,6,35,1,1,9,-1,4,17,0,0,0,0,0,0,0,0,0,True
http://179.165.21.191:59438/Mozi.m,179.165.21.191,179.165.21.191,59438,BR,True,14,1,0,6,34,1,1,9,-1,4,16,0,0,0,0,0,0,0,0,0,True
http://117.194.157.14:45415/Mozi.m,117.194.157.14,117.194.157.14,45415,IN,True,14,1,0,6,34,1,1,9,-1,4,16,0,0,0,0,0,0,0,0,0,True
http://port-kill.homes/dark/skid.arm6,port-kill.homes,89.185.85.21,80,DE,False,15,2,0,4,37,1,1,28,5,2,1,1,0,0,0,0,0,0,0,0,True
http://117.194.158.176:42992/Mozi.m,117.194.158.176,117.194.158.176,42992,IN,True,15,1,0,6,35,1,1,9,-1,4,17,0,0,0,0,0,0,0,0,0,True
http://117.194.158.176:42992/i,117.194.158.176,117.194.158.176,42992,IN,True,15,1,0,1,30,1,1,5,-1,3,17,0,0,0,0,0,0,0,0,0,True
http://125.46.238.217:37612/i,125.46.238.217,125.46.238.217,37612,CN,True,14,1,0,1,29,1,1,5,-1,3,16,0,0,0,0,0,0,0,0,0,True
http://117.215.219.21:51471/i,117.215.219.21,117.215.219.21,51471,IN,True,14,1,0,1,29,1,1,5,-1,3,16,0,0,0,0,0,0,0,0,0,True
http://61.53.153.91:46216/mozi.m,61.53.153.91,61.53.153.91,46216,CN,True,12,1,0,6,32,1,1,9,-1,4,14,0,0,0,0,0,0,0,0,0,True
http://port-kill.homes/dark/skid.arm5,port-kill.homes,89.185.85.21,80,DE,False,15,2,0,4,37,1,1,28,5,2,1,1,0,0,0,0,0,0,0,0,True
http://117.198.160.60:56724/i,117.198.160.60,117.198.160.60,56724,IN,True,14,1,0,1,29,1,1,5,-1,3,16,0,0,0,0,0,0,0,0,0,True
http://125.46.238.217:37612/bin.sh,125.46.238.217,125.46.238.217,37612,CN,True,14,1,0,6,34,1,1,9,-1,4,16,0,0,0,0,0,0,0,0,0,True
http://27.150.192.139:36539/Mozi.m,27.150.192.139,27.150.192.139,36539,CN,True,14,1,0,6,34,1,1,9,-1,4,16,0,0,0,0,0,0,0,0,0,True
http://117.248.70.210:57131/Mozi.m,117.248.70.210,117.248.70.210,57131,IN,True,14,1,0,6,34,1,1,9,-1,4,16,0,0,0,0,0,0,0,0,0,True
http://103.223.11.10:32966/Mozi.m,103.223.11.10,103.223.11.10,32966,IN,True,13,1,0,6,33,1,1,9,-1,4,15,0,0,0,0,0,0,0,0,0,True
http://117.212.163.93:50257/Mozi.m,117.212.163.93,117.212.163.93,50257,IN,True,14,1,0,6,34,1,1,9,-1,4,16,0,0,0,0,0,0,0,0,0,True
http://27.215.208.216:56887/Mozi.m,27.215.208.216,27.215.208.216,56887,CN,True,14,1,0,6,34,1,1,9,-1,4,16,0,0,0,0,0,0,0,0,0,True
http://117.215.219.21:51471/bin.sh,117.215.219.21,117.215.219.21,51471,IN,True,14,1,0,6,34,1,1,9,-1,4,16,0,0,0,0,0,0,0,0,0,True
http://42.231.91.114:35762/i,42.231.91.114,42.231.91.114,35762,CN,True,13,1,0,1,28,1,1,5,-1,3,15,0,0,0,0,0,0,0,0,0,True
http://117.194.158.176:42992/bin.sh,117.194.158.176,117.194.158.176,42992,IN,True,15,1,0,6,35,1,1,9,-1,4,17,0,0,0,0,0,0,0,0,0,True
http://60.162.223.37:41163/bin.sh,60.162.223.37,60.162.223.37,41163,CN,True,13,1,0,6,33,1,1,9,-1,4,15,0,0,0,0,0,0,0,0,0,True
http://46.3.112.155/ppc,46.3.112.155,46.3.112.155,80,US,True,12,1,0,3,23,1,1,7,-1,3,9,0,0,0,0,0,0,0,0,0,True
http://117.198.160.60:56724/bin.sh,117.198.160.60,117.198.160.60,56724,IN,True,14,1,0,6,34,1,1,9,-1,4,16,0,0,0,0,0,0,0,0,0,True
http://46.3.112.155/x86,46.3.112.155,46.3.112.155,80,US,True,12,1,0,3,23,1,1,5,-1,3,11,0,0,0,0,0,0,0,0,0,True
http://46.3.112.155/x86_64,46.3.112.155,46.3.112.155,80,US,True,12,1,0,6,26,1,1,5,-1,3,13,0,0,0,0,0,0,0,0,0,True
http://46.3.112.155/mpsl,46.3.112.155,46.3.112.155,80,US,True,12,1,0,4,24,1,1,8,-1,3,9,0,0,0,0,0,0,0,0,0,True
http://46.3.112.155/arm7,46.3.112.155,46.3.112.155,80,US,True,12,1,0,4,24,1,1,7,-1,3,10,0,0,0,0,0,0,0,0,0,True
http://46.3.112.155/arm5,46.3.112.155,46.3.112.155,80,US,True,12,1,0,4,24,1,1,7,-1,3,10,0,0,0,0,0,0,0,0,0,True
http://103.24.110.223:49931/i,103.24.110.223,103.24.110.223,49931,IN,True,14,1,0,1,29,1,1,5,-1,3,16,0,0,0,0,0,0,0,0,0,True
http://222.141.2.148:46006/Mozi.m,222.141.2.148,222.141.2.148,46006,CN,True,13,1,0,6,33,1,1,9,-1,4,15,0,0,0,0,0,0,0,0,0,True
http://175.44.7.173:35334/Mozi.m,175.44.7.173,175.44.7.173,35334,CN,True,12,1,0,6,32,1,1,9,-1,4,14,0,0,0,0,0,0,0,0,0,True
http://27.6.198.249:37131/Mozi.m,27.6.198.249,27.6.198.249,37131,IN,True,12,1,0,6,32,1,1,9,-1,4,14,0,0,0,0,0,0,0,0,0,True
http://221.15.126.229:59954/Mozi.m,221.15.126.229,221.15.126.229,59954,CN,True,14,1,0,6,34,1,1,9,-1,4,16,0,0,0,0,0,0,0,0,0,True
http://27.45.112.204:53965/Mozi.a,27.45.112.204,27.45.112.204,53965,CN,True,13,1,0,6,33,1,1,9,-1,4,15,0,0,0,0,0,0,0,0,0,True
http://115.56.155.39:45039/Mozi.m,115.56.155.39,115.56.155.39,45039,CN,True,13,1,0,6,33,1,1,9,-1,4,15,0,0,0,0,0,0,0,0,0,True
http://125.41.11.146:40497/Mozi.a,125.41.11.146,125.41.11.146,40497,CN,True,13,1,0,6,33,1,1,9,-1,4,15,0,0,0,0,0,0,0,0,0,True
http://163.179.163.16:35060/Mozi.a,163.179.163.16,163.179.163.16,35060,CN,True,14,1,0,6,34,1,1,9,-1,4,16,0,0,0,0,0,0,0,0,0,True
http://125.47.71.81:57436/Mozi.m,125.47.71.81,125.47.71.81,57436,CN,True,12,1,0,6,32,1,1,9,-1,4,14,0,0,0,0,0,0,0,0,0,True
http://125.41.15.91:33281/Mozi.m,125.41.15.91,125.41.15.91,33281,CN,True,12,1,0,6,32,1,1,9,-1,4,14,0,0,0,0,0,0,0,0,0,True
http://42.231.91.114:35762/bin.sh,42.231.91.114,42.231.91.114,35762,CN,True,13,1,0,6,33,1,1,9,-1,4,15,0,0,0,0,0,0,0,0,0,True
http://222.139.39.191:47253/mozi.m,222.139.39.191,222.139.39.191,47253,CN,True,14,1,0,6,34,1,1,9,-1,4,16,0,0,0,0,0,0,0,0,0,True
http://39.88.228.175:49790/i,39.88.228.175,39.88.228.175,49790,CN,True,13,1,0,1,28,1,1,5,-1,3,15,0,0,0,0,0,0,0,0,0,True
http://46.3.112.155/arm,46.3.112.155,46.3.112.155,80,US,True,12,1,0,3,23,1,1,7,-1,3,9,0,0,0,0,0,0,0,0,0,True
http://46.3.112.155/mips,46.3.112.155,46.3.112.155,80,US,True,12,1,0,4,24,1,1,8,-1,3,9,0,0,0,0,0,0,0,0,0,True
http://46.3.112.155/sh4,46.3.112.155,46.3.112.155,80,US,True,12,1,0,3,23,1,1,6,-1,3,10,0,0,0,0,0,0,0,0,0,True
http://219.155.130.158:44249/Mozi.m,219.155.130.158,219.155.130.158,44249,CN,True,15,1,0,6,35,1,1,9,-1,4,17,0,0,0,0,0,0,0,0,0,True
http://46.3.112.155/spc,46.3.112.155,46.3.112.155,80,US,True,12,1,0,3,23,1,1,7,-1,3,9,0,0,0,0,0,0,0,0,0,True
http://46.3.112.155/m68k,46.3.112.155,46.3.112.155,80,US,True,12,1,0,4,24,1,1,6,-1,3,11,0,0,0,0,0,0,0,0,0,True
http://46.3.112.155/arm6,46.3.112.155,46.3.112.155,80,US,True,12,1,0,4,24,1,1,7,-1,3,10,0,0,0,0,0,0,0,0,0,True
http://182.124.173.133:54250/Mozi.m,182.124.173.133,182.124.173.133,54250,CN,True,15,1,0,6,35,1,1,9,-1,4,17,0,0,0,0,0,0,0,0,0,True
http://182.127.126.120:42743/Mozi.m,182.127.126.120,182.127.126.120,42743,CN,True,15,1,0,6,35,1,1,9,-1,4,17,0,0,0,0,0,0,0,0,0,True
http://182.121.52.18:44252/Mozi.a,182.121.52.18,182.121.52.18,44252,CN,True,13,1,0,6,33,1,1,9,-1,4,15,0,0,0,0,0,0,0,0,0,True
http://219.155.109.71:41797/mozi.a,219.155.109.71,219.155.109.71,41797,CN,True,14,1,0,6,34,1,1,9,-1,4,16,0,0,0,0,0,0,0,0,0,True
http://42.234.150.0:45519/i,42.234.150.0,42.234.150.0,45519,CN,True,12,1,0,1,27,1,1,5,-1,3,14,0,0,0,0,0,0,0,0,0,True
http://46.3.112.155/jack5tr.sh,46.3.112.155,46.3.112.155,80,US,True,12,1,0,10,30,1,1,12,-1,4,10,0,0,0,0,0,0,0,0,0,True
http://106.41.74.192:54370/.i,106.41.74.192,106.41.74.192,54370,CN,True,13,1,0,2,29,1,1,5,-1,4,15,0,0,0,0,0,0,0,0,0,True
http://59.99.136.125:41508/mozi.m,59.99.136.125,59.99.136.125,41508,IN,True,13,1,0,6,33,1,1,9,-1,4,15,0,0,0,0,0,0,0,0,0,True
http://117.248.52.47:54919/bin.sh,117.248.52.47,117.248.52.47,54919,IN,True,13,1,0,6,33,1,1,9,-1,4,15,0,0,0,0,0,0,0,0,0,True
http://182.120.37.211:47204/Mozi.m,182.120.37.211,182.120.37.211,47204,CN,True,14,1,0,6,34,1,1,9,-1,4,16,0,0,0,0,0,0,0,0,0,True
http://42.234.218.231:57289/Mozi.m,42.234.218.231,42.234.218.231,57289,CN,True,14,1,0,6,34,1,1,9,-1,4,16,0,0,0,0,0,0,0,0,0,True
http://42.230.224.217:43327/Mozi.m,42.230.224.217,42.230.224.217,43327,CN,True,14,1,0,6,34,1,1,9,-1,4,16,0,0,0,0,0,0,0,0,0,True
http://117.198.249.177:42586/Mozi.m,117.198.249.177,117.198.249.177,42586,IN,True,15,1,0,6,35,1,1,9,-1,4,17,0,0,0,0,0,0,0,0,0,True
http://117.196.31.240:60846/Mozi.m,117.196.31.240,117.196.31.240,60846,IN,True,14,1,0,6,34,1,1,9,-1,4,16,0,0,0,0,0,0,0,0,0,True
http://117.208.233.162:57463/Mozi.m,117.208.233.162,117.208.233.162,57463,IN,True,15,1,0,6,35,1,1,9,-1,4,17,0,0,0,0,0,0,0,0,0,True
http://121.224.140.112:60503/.i,121.224.140.112,121.224.140.112,60503,CN,True,15,1,0,2,31,1,1,5,-1,4,17,0,0,0,0,0,0,0,0,0,True
http://39.88.228.175:49790/bin.sh,39.88.228.175,39.88.228.175,49790,CN,True,13,1,0,6,33,1,1,9,-1,4,15,0,0,0,0,0,0,0,0,0,True
http://42.239.175.157:42724/mozi.m,42.239.175.157,42.239.175.157,42724,CN,True,14,1,0,6,34,1,1,9,-1,4,16,0,0,0,0,0,0,0,0,0,True
http://182.113.233.115:43231/i,182.113.233.115,182.113.233.115,43231,CN,True,15,1,0,1,30,1,1,5,-1,3,17,0,0,0,0,0,0,0,0,0,True
http://219.154.114.29:48942/i,219.154.114.29,219.154.114.29,48942,CN,True,14,1,0,1,29,1,1,5,-1,3,16,0,0,0,0,0,0,0,0,0,True
http://27.41.22.241:39140/Mozi.a,27.41.22.241,27.41.22.241,39140,CN,True,12,1,0,6,32,1,1,9,-1,4,14,0,0,0,0,0,0,0,0,0,True
http://27.6.253.129:57912/Mozi.m,27.6.253.129,27.6.253.129,57912,IN,True,12,1,0,6,32,1,1,9,-1,4,14,0,0,0,0,0,0,0,0,0,True
http://27.45.34.14:39233/Mozi.a,27.45.34.14,27.45.34.14,39233,CN,True,11,1,0,6,31,1,1,9,-1,4,13,0,0,0,0,0,0,0,0,0,True
http://115.215.132.168:46317/Mozi.m,115.215.132.168,115.215.132.168,46317,CN,True,15,1,0,6,35,1,1,9,-1,4,17,0,0,0,0,0,0,0,0,0,True
http://123.4.166.44:52456/Mozi.m,123.4.166.44,123.4.166.44,52456,CN,True,12,1,0,6,32,1,1,9,-1,4,14,0,0,0,0,0,0,0,0,0,True
http://190.39.193.252:40315/Mozi.m,190.39.193.252,190.39.193.252,40315,VE,True,14,1,0,6,34,1,1,9,-1,4,16,0,0,0,0,0,0,0,0,0,True
http://103.207.0.130:49548/Mozi.m,103.207.0.130,103.207.0.130,49548,IN,True,13,1,0,6,33,1,1,9,-1,4,15,0,0,0,0,0,0,0,0,0,True
http://42.234.150.0:45519/bin.sh,42.234.150.0,42.234.150.0,45519,CN,True,12,1,0,6,32,1,1,9,-1,4,14,0,0,0,0,0,0,0,0,0,True
http://117.221.122.40:54452/bin.sh,117.221.122.40,117.221.122.40,54452,IN,True,14,1,0,6,34,1,1,9,-1,4,16,0,0,0,0,0,0,0,0,0,True
http://112.248.106.119:49764/i,112.248.106.119,112.248.106.119,49764,CN,True,15,1,0,1,30,1,1,5,-1,3,17,0,0,0,0,0,0,0,0,0,True
http://www.kathrynpaige.com/mp3studios_95.exe,www.kathrynpaige.com,23.160.193.16,80,US,False,20,1,1,17,45,1,1,34,3,3,3,0,0,0,0,0,0,0,0,0,True
http://194.67.92.242/385104/setup.exe,194.67.92.242,194.67.92.242,80,RU,True,13,2,0,6,37,1,1,12,-1,4,16,0,0,0,0,0,0,0,0,0,True
http://www.kathrynpaige.com/mp3studios91/mp3studios_91.exe,www.kathrynpaige.com,23.160.193.16,80,US,False,20,2,1,12,58,1,1,43,3,3,6,0,0,0,0,0,0,0,0,0,True
http://www.kathrynpaige.com/mp3studios97/mp3studios_97.exe,www.kathrynpaige.com,23.160.193.16,80,US,False,20,2,1,12,58,1,1,43,3,3,6,0,0,0,0,0,0,0,0,0,True
http://www.kathrynpaige.com/mp3studios95/mp3studios_95.exe,www.kathrynpaige.com,23.160.193.16,80,US,False,20,2,1,12,58,1,1,43,3,3,6,0,0,0,0,0,0,0,0,0,True
